antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'pancakes', 'soup'})",frozenset({'mineral water'}),0.006799093454206106,0.23836821757099053,0.004266097853619517,0.6274509803921569,2.632276176689915,0.0026454100658418185,2.0443800475726044
"frozenset({'chocolate', 'soup'})",frozenset({'mineral water'}),0.010131982402346354,0.23836821757099053,0.005599253432875617,0.5526315789473685,2.3183945602260687,0.0031841108471676737,1.7024710430766097
"frozenset({'ground beef', 'soup'})",frozenset({'mineral water'}),0.009732035728569524,0.23836821757099053,0.005065991201173177,0.5205479452054794,2.1837976157641505,0.0027461831912168632,1.5885462890662199
"frozenset({'olive oil', 'soup'})",frozenset({'mineral water'}),0.008932142381015865,0.23836821757099053,0.005199306759098787,0.582089552238806,2.44197635981168,0.003070167900645732,1.8224760508122728
"frozenset({'frozen vegetables', 'soup'})",frozenset({'mineral water'}),0.007998933475536596,0.23836821757099053,0.005065991201173177,0.6333333333333333,2.6569537658463833,0.00315929968614059,2.077177588442753
"frozenset({'eggs', 'soup'})",frozenset({'mineral water'}),0.009065457938941474,0.23836821757099053,0.004932675643247567,0.5441176470588236,2.2826769969732865,0.002771758592877303,1.6706761679087954
"frozenset({'frozen vegetables', 'spaghetti', 'chocolate'})",frozenset({'mineral water'}),0.007865617917610986,0.23836821757099053,0.0041327822956939075,0.5254237288135593,2.2042524551624765,0.0022578689725785304,1.6048669701182698
"frozenset({'frozen vegetables', 'spaghetti', 'milk'})",frozenset({'mineral water'}),0.008265564591387815,0.23836821757099053,0.004532728969470737,0.5483870967741935,2.300588150393303,0.002562481070603731,1.6864703753785208
"frozenset({'frozen vegetables', 'ground beef'})",frozenset({'mineral water'}),0.01693107585655246,0.23836821757099053,0.009198773496867084,0.5433070866141732,2.2792765417745597,0.005162943123381443,1.667710971870417
"frozenset({'frozen vegetables', 'ground beef'})",frozenset({'spaghetti'}),0.01693107585655246,0.17411011865084655,0.008665511265164644,0.5118110236220472,2.939582303360625,0.005717639638893812,1.6917421763119755
"frozenset({'frozen vegetables', 'ground beef', 'spaghetti'})",frozenset({'mineral water'}),0.008665511265164644,0.23836821757099053,0.004399413411545127,0.5076923076923077,2.1298657718120806,0.002333830936926492,1.5470645580589255
"frozenset({'cooking oil', 'eggs'})",frozenset({'mineral water'}),0.011731769097453673,0.23836821757099053,0.006399146780429276,0.5454545454545454,2.2882855399633923,0.0036026658917148163,1.6755899213438208
"frozenset({'cooking oil', 'ground beef'})",frozenset({'spaghetti'}),0.008398880149313425,0.17411011865084655,0.004799360085321957,0.5714285714285714,3.2819951870487856,0.0033370300659907566,1.9270763898146912
"frozenset({'cooking oil', 'pancakes'})",frozenset({'mineral water'}),0.007865617917610986,0.23836821757099053,0.004666044527396347,0.5932203389830508,2.4886721267963448,0.0027911312042809703,1.872344798471315
"frozenset({'chicken', 'chocolate'})",frozenset({'mineral water'}),0.014664711371817091,0.23836821757099053,0.007598986801759766,0.5181818181818182,2.1738712629652226,0.0041033856908666904,1.5807452088149254
"frozenset({'chicken', 'pancakes'})",frozenset({'mineral water'}),0.009065457938941474,0.23836821757099053,0.004799360085321957,0.5294117647058824,2.2209830240821162,0.0026384430349516924,1.6184675376616453
"frozenset({'chicken', 'ground beef'})",frozenset({'spaghetti'}),0.009465404612718305,0.17411011865084655,0.004799360085321957,0.5070422535211266,2.9121929124517387,0.003151337365123303,1.6753766164511394
"frozenset({'ground beef', 'pancakes'})",frozenset({'mineral water'}),0.014531395813891481,0.23836821757099053,0.007465671243834155,0.5137614678899083,2.1553270529318804,0.00400184832485829,1.566374797825699
"frozenset({'ground beef', 'milk'})",frozenset({'mineral water'}),0.021997067057725635,0.23836821757099053,0.011065191307825623,0.503030303030303,2.1103077757440176,0.00582178964148601,1.5325517573266656
"frozenset({'eggs', 'ground beef'})",frozenset({'mineral water'}),0.019997333688841486,0.23836821757099053,0.010131982402346354,0.5066666666666667,2.125563012677107,0.005365253614764888,1.5438482076263709
