antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'green tea'}),"frozenset({'french fries', 'mineral water'})",0.13211571790427942,0.03372883615517931,0.0061325156645780565,0.04641775983854693,1.376204017980002,0.0016764062618607259,1.0133065855769494
"frozenset({'chocolate', 'green tea'})",frozenset({'spaghetti'}),0.023463538194907346,0.17411011865084655,0.007065724570057326,0.30113636363636365,1.7295741681748573,0.0029804851509733377,1.181761131036187
"frozenset({'chocolate', 'spaghetti'})",frozenset({'green tea'}),0.03919477403012932,0.13211571790427942,0.007065724570057326,0.18027210884353742,1.3645016028611243,0.001887478860970784,1.058746800564904
"frozenset({'green tea', 'spaghetti'})",frozenset({'chocolate'}),0.026529796027196375,0.1638448206905746,0.007065724570057326,0.2663316582914573,1.625511610125485,0.002718954897023817,1.1396909635792851
frozenset({'chocolate'}),"frozenset({'green tea', 'spaghetti'})",0.1638448206905746,0.026529796027196375,0.007065724570057326,0.04312449145646867,1.6255116101254847,0.002718954897023817,1.0173425856144351
frozenset({'green tea'}),"frozenset({'chocolate', 'spaghetti'})",0.13211571790427942,0.03919477403012932,0.007065724570057326,0.053481331987891026,1.3645016028611243,0.001887478860970784,1.0150937941749913
frozenset({'spaghetti'}),"frozenset({'chocolate', 'green tea'})",0.17411011865084655,0.023463538194907346,0.007065724570057326,0.04058192955589587,1.7295741681748573,0.0029804851509733377,1.017842473357902
"frozenset({'chocolate', 'green tea'})",frozenset({'mineral water'}),0.023463538194907346,0.23836821757099053,0.006932409012131715,0.2954545454545454,1.239488000813504,0.001339447234702795,1.0810257557056908
"frozenset({'green tea', 'mineral water'})",frozenset({'chocolate'}),0.03106252499666711,0.1638448206905746,0.006932409012131715,0.22317596566523604,1.3621179157485235,0.001842975173856301,1.0763765567905863
frozenset({'chocolate'}),"frozenset({'green tea', 'mineral water'})",0.1638448206905746,0.03106252499666711,0.006932409012131715,0.04231082180634662,1.3621179157485235,0.001842975173856301,1.0117452479006763
frozenset({'mineral water'}),"frozenset({'chocolate', 'green tea'})",0.23836821757099053,0.023463538194907346,0.006932409012131715,0.029082774049217,1.239488000813504,0.001339447234702795,1.005787553978978
"frozenset({'chocolate', 'green tea'})",frozenset({'eggs'}),0.023463538194907346,0.17970937208372217,0.005465937874950006,0.23295454545454544,1.296284900188832,0.0012493201590807754,1.069415929727888
"frozenset({'chocolate', 'eggs'})",frozenset({'green tea'}),0.03319557392347687,0.13211571790427942,0.005465937874950006,0.1646586345381526,1.2463213094557848,0.0010802807948052818,1.0389576261626656
"frozenset({'green tea', 'eggs'})",frozenset({'chocolate'}),0.025463271563791495,0.1638448206905746,0.005465937874950006,0.21465968586387432,1.3101401982627512,0.001293912711385182,1.0647042616540017
frozenset({'chocolate'}),"frozenset({'green tea', 'eggs'})",0.1638448206905746,0.025463271563791495,0.005465937874950006,0.03336045565500406,1.3101401982627512,0.001293912711385182,1.0081697300068184
frozenset({'green tea'}),"frozenset({'chocolate', 'eggs'})",0.13211571790427942,0.03319557392347687,0.005465937874950006,0.04137235116044399,1.2463213094557848,0.0010802807948052818,1.0085296697282469
frozenset({'eggs'}),"frozenset({'chocolate', 'green tea'})",0.17970937208372217,0.023463538194907346,0.005465937874950006,0.03041543026706231,1.2962849001888317,0.0012493201590807754,1.007169969788267
"frozenset({'french fries', 'chocolate'})",frozenset({'green tea'}),0.03439541394480736,0.13211571790427942,0.005199306759098787,0.15116279069767444,1.144169619599653,0.0006551319531656998,1.0224390172634517
"frozenset({'french fries', 'green tea'})",frozenset({'chocolate'}),0.028529529396080524,0.1638448206905746,0.005199306759098787,0.1822429906542056,1.1122902139114696,0.0005248911308114966,1.0224983335555258
"frozenset({'chocolate', 'green tea'})",frozenset({'french fries'}),0.023463538194907346,0.1709105452606319,0.005199306759098787,0.2215909090909091,1.2965315203517231,0.0011891406524635094,1.0651076206870713
frozenset({'french fries'}),"frozenset({'chocolate', 'green tea'})",0.1709105452606319,0.023463538194907346,0.005199306759098787,0.03042121684867395,1.2965315203517234,0.0011891406524635094,1.0071759807193312
frozenset({'chocolate'}),"frozenset({'french fries', 'green tea'})",0.1638448206905746,0.028529529396080524,0.005199306759098787,0.03173311635475997,1.1122902139114696,0.0005248911308114966,1.0033085784640479
frozenset({'green tea'}),"frozenset({'french fries', 'chocolate'})",0.13211571790427942,0.03439541394480736,0.005199306759098787,0.03935418768920283,1.144169619599653,0.0006551319531656998,1.0051619167864452
"frozenset({'french fries', 'green tea'})",frozenset({'eggs'}),0.028529529396080524,0.17970937208372217,0.007065724570057326,0.24766355140186916,1.3781337530158906,0.0019387007564436011,1.0903241886589035
"frozenset({'french fries', 'eggs'})",frozenset({'green tea'}),0.036395147313691506,0.13211571790427942,0.007065724570057326,0.19413919413919414,1.4694632646196724,0.0022573535544769653,1.0769654955096895
"frozenset({'green tea', 'eggs'})",frozenset({'french fries'}),0.025463271563791495,0.1709105452606319,0.007065724570057326,0.2774869109947644,1.6235798123024399,0.002713782942970178,1.147507868516082
frozenset({'french fries'}),"frozenset({'green tea', 'eggs'})",0.1709105452606319,0.025463271563791495,0.007065724570057326,0.04134165366614665,1.6235798123024399,0.002713782942970178,1.0165631292556707
frozenset({'green tea'}),"frozenset({'french fries', 'eggs'})",0.13211571790427942,0.036395147313691506,0.007065724570057326,0.053481331987891026,1.4694632646196726,0.0022573535544769653,1.0180516087549378
frozenset({'eggs'}),"frozenset({'french fries', 'green tea'})",0.17970937208372217,0.028529529396080524,0.007065724570057326,0.039317507418397624,1.3781337530158904,0.0019387007564436011,1.011229493725161
"frozenset({'green tea', 'eggs'})",frozenset({'spaghetti'}),0.025463271563791495,0.17411011865084655,0.005732568990801226,0.225130890052356,1.293037370813723,0.0012991557575907616,1.0658443739032992
"frozenset({'green tea', 'spaghetti'})",frozenset({'eggs'}),0.026529796027196375,0.17970937208372217,0.005732568990801226,0.21608040201005024,1.2023880530247677,0.0009649160052445389,1.0463963779188414
"frozenset({'eggs', 'spaghetti'})",frozenset({'green tea'}),0.036528462871617116,0.13211571790427942,0.005732568990801226,0.15693430656934307,1.1878549279279944,0.0009065848945777142,1.0294384991092096
frozenset({'green tea'}),"frozenset({'eggs', 'spaghetti'})",0.13211571790427942,0.036528462871617116,0.005732568990801226,0.04339051463168517,1.1878549279279944,0.0009065848945777142,1.0071733051626872
frozenset({'eggs'}),"frozenset({'green tea', 'spaghetti'})",0.17970937208372217,0.026529796027196375,0.005732568990801226,0.031899109792284865,1.2023880530247677,0.0009649160052445389,1.0055462336822523
frozenset({'spaghetti'}),"frozenset({'green tea', 'eggs'})",0.17411011865084655,0.025463271563791495,0.005732568990801226,0.032924961715160794,1.293037370813723,0.0012991557575907616,1.0077157302752877
"frozenset({'green tea', 'eggs'})",frozenset({'mineral water'}),0.025463271563791495,0.23836821757099053,0.006932409012131715,0.2722513089005235,1.1421460112208204,0.0008627743559446481,1.046558780172236
"frozenset({'green tea', 'mineral water'})",frozenset({'eggs'}),0.03106252499666711,0.17970937208372217,0.006932409012131715,0.22317596566523604,1.241871601227697,0.0013501821496457447,1.0559542337264791
"frozenset({'eggs', 'mineral water'})",frozenset({'green tea'}),0.05092654312758299,0.13211571790427942,0.006932409012131715,0.13612565445026176,1.0303516993253417,0.00020421220644784108,1.0046418053350463
frozenset({'green tea'}),"frozenset({'eggs', 'mineral water'})",0.13211571790427942,0.05092654312758299,0.006932409012131715,0.05247225025227043,1.0303516993253417,0.00020421220644784108,1.0016313053893133
frozenset({'eggs'}),"frozenset({'green tea', 'mineral water'})",0.17970937208372217,0.03106252499666711,0.006932409012131715,0.03857566765578635,1.2418716012276971,0.0013501821496457447,1.0078145959139604
frozenset({'mineral water'}),"frozenset({'green tea', 'eggs'})",0.23836821757099053,0.025463271563791495,0.006932409012131715,0.029082774049217,1.1421460112208206,0.0008627743559446481,1.0037279207626388
frozenset({'low fat yogurt'}),frozenset({'mineral water'}),0.07652313024930009,0.23836821757099053,0.023996800426609784,0.313588850174216,1.315564857470243,0.005756118266131375,1.1095853886148515
frozenset({'mineral water'}),frozenset({'low fat yogurt'}),0.23836821757099053,0.07652313024930009,0.023996800426609784,0.10067114093959731,1.315564857470243,0.005756118266131375,1.0268511462153305
frozenset({'chocolate'}),frozenset({'low fat yogurt'}),0.1638448206905746,0.07652313024930009,0.014798026929742702,0.09031733116354759,1.1802618485327012,0.002260108375364644,1.0151637503789
frozenset({'low fat yogurt'}),frozenset({'chocolate'}),0.07652313024930009,0.1638448206905746,0.014798026929742702,0.19337979094076657,1.1802618485327014,0.002260108375364644,1.0366157082583374
frozenset({'french fries'}),frozenset({'low fat yogurt'}),0.1709105452606319,0.07652313024930009,0.013331555792560993,0.07800312012480501,1.0193404251849518,0.0002529458766027601,1.0016052005248708
frozenset({'low fat yogurt'}),frozenset({'french fries'}),0.07652313024930009,0.1709105452606319,0.013331555792560993,0.17421602787456447,1.0193404251849518,0.0002529458766027601,1.0040028418151843
frozenset({'low fat yogurt'}),frozenset({'cake'}),0.07652313024930009,0.08105585921877083,0.006932409012131715,0.09059233449477352,1.1176531267192371,0.0007297609396647838,1.0104864689816582
frozenset({'cake'}),frozenset({'low fat yogurt'}),0.08105585921877083,0.07652313024930009,0.006932409012131715,0.08552631578947369,1.1176531267192371,0.0007297609396647838,1.0098452100870963
frozenset({'low fat yogurt'}),frozenset({'eggs'}),0.07652313024930009,0.17970937208372217,0.01679776029862685,0.21951219512195125,1.2214844032713326,0.0030458366116442454,1.0509973670177308
frozenset({'eggs'}),frozenset({'low fat yogurt'}),0.17970937208372217,0.07652313024930009,0.01679776029862685,0.09347181008902078,1.2214844032713326,0.0030458366116442454,1.0186962523927525
frozenset({'low fat yogurt'}),frozenset({'spaghetti'}),0.07652313024930009,0.17411011865084655,0.015197973603519531,0.1986062717770035,1.1406934491572,0.0018745223162797073,1.0305669389009002
frozenset({'spaghetti'}),frozenset({'low fat yogurt'}),0.17411011865084655,0.07652313024930009,0.015197973603519531,0.08728943338437979,1.1406934491572,0.0018745223162797073,1.011795966354374
frozenset({'low fat yogurt'}),frozenset({'milk'}),0.07652313024930009,0.12958272230369283,0.013198240234635382,0.17247386759581884,1.3309943218479807,0.0032821646977310125,1.051830562942485
frozenset({'milk'}),frozenset({'low fat yogurt'}),0.12958272230369283,0.07652313024930009,0.013198240234635382,0.10185185185185186,1.3309943218479805,0.0032821646977310125,1.0282010508564494
frozenset({'low fat yogurt'}),frozenset({'frozen vegetables'}),0.07652313024930009,0.09532062391681109,0.010131982402346354,0.13240418118466898,1.3890402280646184,0.002837749882915669,1.0427428953248001
frozenset({'frozen vegetables'}),frozenset({'low fat yogurt'}),0.09532062391681109,0.07652313024930009,0.010131982402346354,0.1062937062937063,1.3890402280646184,0.002837749882915669,1.0333113644315342
frozenset({'low fat yogurt'}),frozenset({'pancakes'}),0.07652313024930009,0.09505399280095987,0.009465404612718305,0.12369337979094079,1.3012959913209634,0.00219157554089442,1.032681924716201
frozenset({'pancakes'}),frozenset({'low fat yogurt'}),0.09505399280095987,0.07652313024930009,0.009465404612718305,0.09957924263674615,1.3012959913209634,0.00219157554089442,1.0256059316701698
frozenset({'ground beef'}),frozenset({'low fat yogurt'}),0.09825356619117451,0.07652313024930009,0.009598720170643914,0.09769335142469471,1.2766512700986674,0.002080049727538439,1.023462335347768
frozenset({'low fat yogurt'}),frozenset({'ground beef'}),0.07652313024930009,0.09825356619117451,0.009598720170643914,0.1254355400696864,1.2766512700986672,0.002080049727538439,1.0310805836778203
"frozenset({'chocolate', 'low fat yogurt'})",frozenset({'mineral water'}),0.014798026929742702,0.23836821757099053,0.005732568990801226,0.3873873873873873,1.625163754358385,0.002205189687990941,1.2432518801414714
"frozenset({'chocolate', 'mineral water'})",frozenset({'low fat yogurt'}),0.05265964538061592,0.07652313024930009,0.005732568990801226,0.10886075949367088,1.4225863361707758,0.0017028880884584008,1.0362879646350183
"frozenset({'low fat yogurt', 'mineral water'})",frozenset({'chocolate'}),0.023996800426609784,0.1638448206905746,0.005732568990801226,0.23888888888888887,1.4580191664406472,0.0018008175277558422,1.0985980458080042
frozenset({'chocolate'}),"frozenset({'low fat yogurt', 'mineral water'})",0.1638448206905746,0.023996800426609784,0.005732568990801226,0.03498779495524817,1.4580191664406472,0.0018008175277558422,1.0113894875849043
frozenset({'low fat yogurt'}),"frozenset({'chocolate', 'mineral water'})",0.07652313024930009,0.05265964538061592,0.005732568990801226,0.07491289198606271,1.4225863361707758,0.0017028880884584008,1.0240552985904452
frozenset({'mineral water'}),"frozenset({'chocolate', 'low fat yogurt'})",0.23836821757099053,0.014798026929742702,0.005732568990801226,0.024049217002237135,1.625163754358385,0.002205189687990941,1.0094791563608139
"frozenset({'low fat yogurt', 'eggs'})",frozenset({'mineral water'}),0.01679776029862685,0.23836821757099053,0.0061325156645780565,0.36507936507936506,1.5315773587585668,0.002128463483009624,1.19957005732569
"frozenset({'low fat yogurt', 'mineral water'})",frozenset({'eggs'}),0.023996800426609784,0.17970937208372217,0.0061325156645780565,0.2555555555555556,1.4220491262776132,0.001820065727893616,1.1018829330218658
"frozenset({'eggs', 'mineral water'})",frozenset({'low fat yogurt'}),0.05092654312758299,0.07652313024930009,0.0061325156645780565,0.12041884816753927,1.5736267946075124,0.002235457171679425,1.0499052507284743
frozenset({'low fat yogurt'}),"frozenset({'eggs', 'mineral water'})",0.07652313024930009,0.05092654312758299,0.0061325156645780565,0.08013937282229966,1.5736267946075124,0.002235457171679425,1.031757886827211
frozenset({'eggs'}),"frozenset({'low fat yogurt', 'mineral water'})",0.17970937208372217,0.023996800426609784,0.0061325156645780565,0.03412462908011869,1.422049126277613,0.001820065727893616,1.0104856474845854
frozenset({'mineral water'}),"frozenset({'low fat yogurt', 'eggs'})",0.23836821757099053,0.01679776029862685,0.0061325156645780565,0.02572706935123043,1.5315773587585668,0.002128463483009624,1.009165100221616
"frozenset({'low fat yogurt', 'mineral water'})",frozenset({'spaghetti'}),0.023996800426609784,0.17411011865084655,0.005599253432875617,0.23333333333333334,1.3401480347115875,0.0014211676633579017,1.0772476713249828
"frozenset({'low fat yogurt', 'spaghetti'})",frozenset({'mineral water'}),0.015197973603519531,0.23836821757099053,0.005599253432875617,0.3684210526315789,1.5455963734840457,0.001976539554313702,1.2059169888459318
"frozenset({'mineral water', 'spaghetti'})",frozenset({'low fat yogurt'}),0.05972536995067324,0.07652313024930009,0.005599253432875617,0.09375,1.225119773519164,0.0010288811689526146,1.0190089597249101
frozenset({'low fat yogurt'}),"frozenset({'mineral water', 'spaghetti'})",0.07652313024930009,0.05972536995067324,0.005599253432875617,0.07317073170731708,1.225119773519164,0.0010288811689526146,1.0145068376848
frozenset({'mineral water'}),"frozenset({'low fat yogurt', 'spaghetti'})",0.23836821757099053,0.015197973603519531,0.005599253432875617,0.02348993288590604,1.5455963734840457,0.001976539554313702,1.0084914222204509
frozenset({'spaghetti'}),"frozenset({'low fat yogurt', 'mineral water'})",0.17411011865084655,0.023996800426609784,0.005599253432875617,0.03215926493108729,1.3401480347115877,0.0014211676633579017,1.0084336856351643
frozenset({'shrimp'}),frozenset({'mineral water'}),0.07145713904812692,0.23836821757099053,0.023596853752832957,0.3302238805970149,1.385351973354703,0.006563742885208515,1.1371438311474906
frozenset({'mineral water'}),frozenset({'shrimp'}),0.23836821757099053,0.07145713904812692,0.023596853752832957,0.09899328859060404,1.385351973354703,0.006563742885208515,1.0305615365499374
frozenset({'green tea'}),frozenset({'shrimp'}),0.13211571790427942,0.07145713904812692,0.011465137981602452,0.08678102926337034,1.2144486949711584,0.002024526756873247,1.016780083097576
frozenset({'shrimp'}),frozenset({'green tea'}),0.07145713904812692,0.13211571790427942,0.011465137981602452,0.16044776119402984,1.2144486949711584,0.002024526756873247,1.0337466115629026
frozenset({'low fat yogurt'}),frozenset({'shrimp'}),0.07652313024930009,0.07145713904812692,0.006265831222503666,0.0818815331010453,1.1458831712517552,0.0007977072638815025,1.011354083845114
frozenset({'shrimp'}),frozenset({'low fat yogurt'}),0.07145713904812692,0.07652313024930009,0.006265831222503666,0.0876865671641791,1.145883171251755,0.0007977072638815025,1.0122364052891106
frozenset({'chocolate'}),frozenset({'shrimp'}),0.1638448206905746,0.07145713904812692,0.017997600319957337,0.1098454027664768,1.5372208323719074,0.0062897181855555255,1.0431253894971226
frozenset({'shrimp'}),frozenset({'chocolate'}),0.07145713904812692,0.1638448206905746,0.017997600319957337,0.251865671641791,1.5372208323719074,0.0062897181855555255,1.1176538057602294
frozenset({'eggs'}),frozenset({'shrimp'}),0.17970937208372217,0.07145713904812692,0.014131449140114652,0.07863501483679525,1.100450086363435,0.0012899315508765382,1.0077904803245772
frozenset({'shrimp'}),frozenset({'eggs'}),0.07145713904812692,0.17970937208372217,0.014131449140114652,0.19776119402985073,1.100450086363435,0.0012899315508765382,1.0225018059607556
frozenset({'burgers'}),frozenset({'shrimp'}),0.0871883748833489,0.07145713904812692,0.008798826823090255,0.10091743119266054,1.4122792003286317,0.002568594995670576,1.0327670596301446
frozenset({'shrimp'}),frozenset({'burgers'}),0.07145713904812692,0.0871883748833489,0.008798826823090255,0.12313432835820895,1.412279200328632,0.002568594995670576,1.0409936831117552
frozenset({'shrimp'}),frozenset({'spaghetti'}),0.07145713904812692,0.17411011865084655,0.021197173710171976,0.2966417910447761,1.7037596283513519,0.008755762752052558,1.174209486480494
frozenset({'spaghetti'}),frozenset({'shrimp'}),0.17411011865084655,0.07145713904812692,0.021197173710171976,0.1217457886676876,1.7037596283513519,0.008755762752052558,1.057259787622621
frozenset({'milk'}),frozenset({'shrimp'}),0.12958272230369283,0.07145713904812692,0.01759765364618051,0.1358024691358025,1.9004744794545791,0.008338043040290713,1.0744567391014532
frozenset({'shrimp'}),frozenset({'milk'}),0.07145713904812692,0.12958272230369283,0.01759765364618051,0.2462686567164179,1.900474479454579,0.008338043040290713,1.1548110416960906
frozenset({'cake'}),frozenset({'shrimp'}),0.08105585921877083,0.07145713904812692,0.007598986801759766,0.09375,1.3119752798507462,0.0018069669988986584,1.0245990189813772
frozenset({'shrimp'}),frozenset({'cake'}),0.07145713904812692,0.08105585921877083,0.007598986801759766,0.10634328358208955,1.3119752798507462,0.0018069669988986584,1.028296575070436
frozenset({'frozen vegetables'}),frozenset({'shrimp'}),0.09532062391681109,0.07145713904812692,0.01666444474070124,0.17482517482517482,2.4465739484396196,0.009853105663323458,1.1252680433569309
frozenset({'shrimp'}),frozenset({'frozen vegetables'}),0.07145713904812692,0.09532062391681109,0.01666444474070124,0.23320895522388058,2.44657394843962,0.009853105663323458,1.1798251717289276
frozenset({'pancakes'}),frozenset({'shrimp'}),0.09505399280095987,0.07145713904812692,0.010531929076123183,0.11079943899018233,1.5505719997488014,0.0037396426954653377,1.0442445739095987
frozenset({'shrimp'}),frozenset({'pancakes'}),0.07145713904812692,0.09505399280095987,0.010531929076123183,0.14738805970149252,1.5505719997488014,0.0037396426954653377,1.0613808749643008
frozenset({'ground beef'}),frozenset({'shrimp'}),0.09825356619117451,0.07145713904812692,0.011465137981602452,0.11668928086838534,1.6329968205107432,0.004444219240305353,1.0512075092496629
frozenset({'shrimp'}),frozenset({'ground beef'}),0.07145713904812692,0.09825356619117451,0.011465137981602452,0.16044776119402984,1.6329968205107435,0.004444219240305353,1.0740801967145122
"frozenset({'chocolate', 'shrimp'})",frozenset({'mineral water'}),0.017997600319957337,0.23836821757099053,0.007598986801759766,0.4222222222222223,1.771302510564256,0.003308930892936446,1.318208854204055
"frozenset({'mineral water', 'shrimp'})",frozenset({'chocolate'}),0.023596853752832957,0.1638448206905746,0.007598986801759766,0.3220338983050847,1.965481099419398,0.0037327645297651375,1.2333288894814025
"frozenset({'chocolate', 'mineral water'})",frozenset({'shrimp'}),0.05265964538061592,0.07145713904812692,0.007598986801759766,0.14430379746835442,2.0194454940487434,0.0038360791995720395,1.0851314499289642
frozenset({'shrimp'}),"frozenset({'chocolate', 'mineral water'})",0.07145713904812692,0.05265964538061592,0.007598986801759766,0.10634328358208955,2.0194454940487434,0.0038360791995720395,1.0600718790730477
frozenset({'chocolate'}),"frozenset({'mineral water', 'shrimp'})",0.1638448206905746,0.023596853752832957,0.007598986801759766,0.046379170056956874,1.9654810994193983,0.0037327645297651375,1.0238903299810311
frozenset({'mineral water'}),"frozenset({'chocolate', 'shrimp'})",0.23836821757099053,0.017997600319957337,0.007598986801759766,0.031879194630872486,1.771302510564256,0.003308930892936446,1.014338700536058
"frozenset({'chocolate', 'shrimp'})",frozenset({'spaghetti'}),0.017997600319957337,0.17411011865084655,0.006399146780429276,0.3555555555555556,2.0421303386081338,0.0032655824532909906,1.2815532641624796
"frozenset({'chocolate', 'spaghetti'})",frozenset({'shrimp'}),0.03919477403012932,0.07145713904812692,0.006399146780429276,0.163265306122449,2.284800487359123,0.0035984003625984117,1.1097219557717508
"frozenset({'shrimp', 'spaghetti'})",frozenset({'chocolate'}),0.021197173710171976,0.1638448206905746,0.006399146780429276,0.30188679245283023,1.8425165420575098,0.002926099654739187,1.197735797389177
frozenset({'chocolate'}),"frozenset({'shrimp', 'spaghetti'})",0.1638448206905746,0.021197173710171976,0.006399146780429276,0.03905614320585842,1.8425165420575096,0.002926099654739187,1.0185848209231148
frozenset({'shrimp'}),"frozenset({'chocolate', 'spaghetti'})",0.07145713904812692,0.03919477403012932,0.006399146780429276,0.08955223880597014,2.2848004873591226,0.0035984003625984117,1.055310658032481
frozenset({'spaghetti'}),"frozenset({'chocolate', 'shrimp'})",0.17411011865084655,0.017997600319957337,0.006399146780429276,0.036753445635528334,2.0421303386081338,0.0032655824532909906,1.0194714896519361
"frozenset({'eggs', 'shrimp'})",frozenset({'mineral water'}),0.014131449140114652,0.23836821757099053,0.005199306759098787,0.3679245283018868,1.5435133595036092,0.001830818415874551,1.2049696856339553
"frozenset({'mineral water', 'shrimp'})",frozenset({'eggs'}),0.023596853752832957,0.17970937208372217,0.005199306759098787,0.22033898305084745,1.2260850978222602,0.0009587309880257537,1.0521118923273998
"frozenset({'eggs', 'mineral water'})",frozenset({'shrimp'}),0.05092654312758299,0.07145713904812692,0.005199306759098787,0.10209424083769635,1.4287479487379855,0.0015602416855906571,1.0341206206519404
frozenset({'shrimp'}),"frozenset({'eggs', 'mineral water'})",0.07145713904812692,0.05092654312758299,0.005199306759098787,0.07276119402985075,1.4287479487379855,0.0015602416855906571,1.0235480339710574
frozenset({'eggs'}),"frozenset({'mineral water', 'shrimp'})",0.17970937208372217,0.023596853752832957,0.005199306759098787,0.028931750741839762,1.2260850978222602,0.0009587309880257537,1.0054938434997565
frozenset({'mineral water'}),"frozenset({'eggs', 'shrimp'})",0.23836821757099053,0.014131449140114652,0.005199306759098787,0.021812080536912755,1.5435133595036092,0.001830818415874551,1.0078518976200543
"frozenset({'mineral water', 'shrimp'})",frozenset({'spaghetti'}),0.023596853752832957,0.17411011865084655,0.008532195707239034,0.36158192090395475,2.07674271722861,0.004423744700546614,1.2936505221132757
"frozenset({'shrimp', 'spaghetti'})",frozenset({'mineral water'}),0.021197173710171976,0.23836821757099053,0.008532195707239034,0.4025157232704402,1.6886300001407004,0.00347946319240268,1.2747310884864473
"frozenset({'mineral water', 'spaghetti'})",frozenset({'shrimp'}),0.05972536995067324,0.07145713904812692,0.008532195707239034,0.14285714285714285,1.9992004264392322,0.004264391641972955,1.0833000044438519
